,Ad_ID,date,brand,Model,Year,Condition,Kilometers,Engine Capacity (CC),Transmission Type,Body Type,Fabrica?,price
3916,3919d811137c42c2b3af1ab0e83c5f14,03-02-2023,Fiat,Tipo,2021,Used,"45,000",1400,Manual,Sedan,,370000
3917,c5,03-02-2023,Citroen,C5 Aircross,2020,Used,"66,000",1600,Automatic,SUV,,840000
3918,e976dad3c0e14b6f885d91e5579f918e,03-02-2023,BYD,F3,2023,Used,"15,000",1500,Manual,Sedan,,310000
3919,c5,03-02-2023,Citroen,C5 Aircross,2023,Used,500,1600,Automatic,SUV,,1120000
3920,elantra,03-02-2023,Hyundai,Elantra MD,2016,Used,"100,000",1600,Automatic,Sedan,,465000
3921,sportage,03-02-2023,Kia,Sportage NQ5,2023,Used,"1,000",1600,Automatic,SUV,,1340000
3922,c130872b07234d4ba768d12a518c8cb0,03-02-2023,Seat,Ibiza,2019,Used,"90,000",1600,Automatic,Hatchback,,600000
3923,accent,03-02-2023,Hyundai,Accent HCI,2021,Used,"30,000",1400,Automatic,Sedan,Yes,495000
3924,a22b8a9584e74b1690322533d2380ce7,03-02-2023,Skoda,Octavia,2021,Used,"75,000",1400,Automatic,Sedan,,860000
3935,elantra,03-02-2023,Hyundai,Elantra HD,2021,Used,"100,000",1600,Automatic,Sedan,,475000
3936,0346150727074d288f21ed5a20198488,03-02-2023,Mercedes,E200,2005,Used,"260,000",1800,Automatic,Sedan,,550000
3937,e2ce4769470e4d669aed4af0ded27b44,03-02-2023,Peugeot,207,2010,Used,"100,000",1600,Automatic,Hatchback,Yes,310000
3938,9c6fdc1e148945488cebdf2a1069708f,03-02-2023,Daihatsu,Terios,2008,Used,"209,000",1500,Automatic,SUV,Yes,315000
3939,77672b15b8714aa7a710f51403980898,03-02-2023,Mercedes,S320,2000,Used,"190,000",3000,Automatic,Sedan,,450000
3940,gla,03-02-2023,Mercedes,GLA 200,2020,Used,"23,000",1600,Automatic,SUV,,1650000
3941,c3bb4a5f658044cb9bba707ff2b1f05c,03-02-2023,Skoda,Octavia,2021,Used,"10,000",1400,Automatic,Sedan,,1000000
3942,fd507d1f1de2442a890a1f53f865a071,03-02-2023,MG,5,2021,Used,"54,000",1500,CVT,Sedan,Yes,495000
3943,a428a71819be4103971dcf71fecb7d76,03-02-2023,Renault,Logan,2017,Used,"87,776",1600,Automatic,Sedan,,230000
3944,cb1779fa129a4590a63b44886cebc93a,03-02-2023,Fiat,Punto,1994,Used,"200,000",1300,Manual,Hatchback,No,57000
3945,f176a30f55d04caca5f2adb7be09a47b,03-02-2023,Fiat,Palio,2006,Used,"107,000",1000,Manual,Hatchback,,55000
3946,d7d7c397cf674a3e8d516b9bef130894,03-02-2023,Peugeot,3008,2022,Used,"100,000",1600,Automatic,SUV,Yes,1150000
3956,b317f11e1c9a4131945a1f78b1c64bb1,03-02-2023,Mercedes,E320,2003,Used,"154,000",3000,Automatic,Sedan,,575000
3957,7b118e598c1c4943b0d5476bcc507491,03-02-2023,Mazda,3,2019,Used,"45,000",1600,Automatic,Sedan,,685000
3958,bf5df8d0be324d8b8e354765a7ad2951,03-02-2023,Mitsubishi,Lancer,2017,Used,"160,000",1600,Automatic,Sedan,Yes,480000
3959,f73569ffc0e747e6960fea9c1205af4e,03-02-2023,Kia,Cerato,2011,Used,"200,000",1600,Automatic,Sedan,,270000
3960,emgrand,03-02-2023,Geely,EMGRAND X7,2019,Used,"75,000",1300,Automatic,SUV,Yes,450000
3961,tipo,03-02-2023,Fiat,Tipo Hatchback,1992,Used,"264,193",1400,Manual,Hatchback,,45000
3962,15152e7e7817433f95ed14b89cb603a5,02-02-2023,Haval,H6,2022,Used,"20,000",1500,Automatic,SUV,,950000
3963,08953cd229a946bc92f3fdc9bd0b3b4d,02-02-2023,Opel,Cascada,2017,Used,"60,000",1600,Automatic,Cabriolet,,710000
3964,29c6286c194e484491845ffcac2a2c8a,02-02-2023,BMW,X3,2016,Used,"105,000",3000,Automatic,SUV,Yes,1250000
3965,f53f0732cda344d6a63025cfa588d5f9,02-02-2023,Renault,Logan,2017,Used,"222,000",1600,Manual,Sedan,,160000
3966,0367daab15124dd3b3e13a2cf5705e12,02-02-2023,Daewoo,Lanos,2006,Used,"200,000",1500,Manual,Sedan,Yes,110000
3967,438b7a5e2db4427cb550c32c21e2f999,02-02-2023,Hyundai,Accent,2010,Used,"139,000",1600,Automatic,Sedan,,250000
3978,ba957389d12b406d93280560d135bc35,02-02-2023,Hyundai,Accent,2010,Used,"139,000",1600,Automatic,Sedan,Yes,250000
3979,68e79d36f5334396ac4d0bc5889d3115,02-02-2023,Fiat,500X,2016,Used,"38,000",2000,Automatic,Hatchback,Yes,700000
3980,eb9bfe020eb043d7aca36c945e80d31c,02-02-2023,Fiat,Tipo,2020,Used,"58,000",1600,Automatic,Sedan,,450000
3981,lanos,02-02-2023,Daewoo,Lanos II,2000,Used,"200,000",1500,Manual,Sedan,Yes,115000
3982,n,02-02-2023,Chevrolet,N 300,2021,Used,"105,000",1200,Manual,Van,Yes,280000
3983,cross,02-02-2023,Opel,Cross Land,2023,Used,"1,000",1200,Automatic,SUV,,850000
3984,grand,02-02-2023,Jeep,Grand Cherokee,2019,Used,"125,000",5700,Automatic,SUV,,1725000
3985,dedaedec7f51441c84fd860fe4f6b90b,02-02-2023,Audi,Q7,2019,Used,"80,000",3000,Automatic,SUV,,2000000
3986,836fa89ec80e4e8790ac03efc2735a49,02-02-2023,Jeep,Wrangler,2013,Used,"95,000",3600,Automatic,SUV,,825000
3987,grand,02-02-2023,Jeep,Grand Cherokee,2020,Used,"35,000",5700,Automatic,SUV,Yes,2300000
3988,dd7322d4c51342f89d2aff9430bf9fbc,02-02-2023,Renault,Logan,2016,Used,"500,000",1600,Automatic,Sedan,Yes,275000
3999,afb7bd811b4e49bc85e0d5d16861aca3,02-02-2023,Mitsubishi,Lancer,2008,Used,"315,000",1600,Automatic,Sedan,No,180000
4000,elantra,02-02-2023,Hyundai,Elantra HD,2019,Used,"99,000",1600,Automatic,Sedan,,385000
4001,b0e22100cf424bee9378ec88d7f1cc55,02-02-2023,BMW,418i,2016,Used,"165,000",1500,Automatic,Hatchback,,1000000
4002,9a5cb35017104582a489ef03214ae41f,02-02-2023,Skoda,KAROQ,2022,Used,"60,000",1400,Automatic,SUV,,925000
4003,da2d89b0a8eb458494b41b85aefd2ab3,02-02-2023,Kia,Sportage,2015,Used,"69,000",1600,Automatic,SUV,,650000
4004,elantra,02-02-2023,Hyundai,Elantra HD,2023,Used,"1,000",1600,Automatic,Sedan,,550000
4005,95959b2f8e4e4fe78c490c4fbfb9328e,02-02-2023,Skoda,Superb,2021,Used,"8,000",1400,Automatic,Sedan,,1150000
4006,65aa6fff85874dac9d603e04299ad99b,02-02-2023,Kia,Sportage,2023,Used,500,1600,Dual Clutch,SUV,,1400000
4007,20c255911a0c4fa6bbbe9f87a31e1894,02-02-2023,Fiat,Tipo,2021,Used,"19,000",1600,Automatic,Sedan,,560000
4008,glc,02-02-2023,Mercedes,GLC 300 COUPE,2020,Used,"15,000",2000,Automatic,Coupe,,2850000
4009,elantra,02-02-2023,Hyundai,Elantra HD,2021,Used,"11,300",1600,Automatic,Sedan,,475000
4010,1109eaeb455f4f09b3dd629f3c17e3fb,02-02-2023,Fiat,Tipo,2022,Used,"2,000",1600,Automatic,Sedan,,625000
4021,dc1b5860cbee4304a4d23e5a63065edf,02-02-2023,Mercedes,Sls,2022,Used,10,2000,Automatic,Cabriolet,Yes,7800000
4022,7fee57e1d2b54556853e2839b85af8f5,02-02-2023,Peugeot,301,2020,Used,"105,000",1600,Manual,Sedan,,420000
4023,d27d6dc561974362a82f01e33655717a,02-02-2023,Lada,Granta,2016,Used,"225,000",1600,Manual,Sedan,,160000
4024,nissan,02-02-2023,Nissan Motor Egypt,Sunny,2014,Used,"160,000",1500,Automatic,Sedan,,220000
4025,4ce5437faa1249a1bcaa324cac077d60,02-02-2023,Kia,Cerato,2010,Used,"150,000",1600,Automatic,Sedan,,331000
4026,9d727773eb2d4197869f36d82eb75744,02-02-2023,BYD,F3,2018,Used,"10,000",1500,Manual,Sedan,,250000
4027,ix,02-02-2023,Hyundai,IX 35,2015,Used,"200,000",1600,Automatic,SUV,,500000
4028,tiggo,02-02-2023,Chery,Tiggo 3,2022,Used,"60,000",1500,Automatic,SUV,,445000
4029,b8c3147996ac4c71a282e5225ccf8421,02-02-2023,Opel,Mokka,2022,Used,"17,000",1200,Automatic,Hatchback,,750000
4030,a7a6ed60bad54709964b4edc2c040b82,02-02-2023,Peugeot,406,2005,Used,"157,000",2000,Automatic,Sedan,,130000
4031,b667d280ef134ef1a098664efb6cb04c,02-02-2023,Peugeot,508,2022,Used,"14,000",1600,Automatic,Sedan,Yes,1280000
4032,fb5e8fd26d2f47e6a8ae6f96d2a64927,02-02-2023,Opel,Insignia,2018,Used,"30,000",1500,Automatic,Sedan,Yes,870000
4042,c503f2221d1e48cba0da84d8c0d52d72,02-02-2023,Peugeot,405,2007,Used,"92,000",1600,Manual,Sedan,Yes,77000
4043,d6307031d9204fe783f47635194ef57e,02-02-2023,BMW,320i,2013,Used,"177,000",2000,Automatic,Sedan,Yes,680000
4044,hr,02-02-2023,Honda,HR-V,2023,Used,11,1600,Automatic,SUV,,1250000
4045,f59b5585af5545ba8ae8eb0df7b2711b,02-02-2023,Mitsubishi,Lancer,2014,Used,"151,000",1600,Manual,Sedan,Yes,315000
4046,68d84de8327744a79270e8ba05fffbbe,02-02-2023,MG,5,2020,Used,"80,000",1500,Automatic,Sedan,,450000
4047,5ac7303740cb40b99e8af95b12ddcc94,02-02-2023,Kia,Pride,1997,Used,"1,000,000",1100,Manual,Hatchback,,65000
4048,32954771e9464eeda769be9bcbb4e2fb,02-02-2023,Fiat,Tipo,2021,Used,"40,000",1400,Manual,Sedan,Yes,460000
4049,nissan,02-02-2023,Nissan Motor Egypt,Qashqai,2013,Used,"135,000",1600,Automatic,SUV,Yes,395000
4050,nissan,02-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"6,200",1500,Automatic,Sedan,,420000
4051,41125a3dfc0a4da58cb3490c95ddebea,02-02-2023,Volkswagen,Bora,2000,Used,"145,000",1600,Automatic,Sedan,,165000
4052,cda7ec4f04774101aee426abff1d827f,02-02-2023,Fiat,127,1983,Used,"33,333",800,Manual,Hatchback,,11000
4053,59e524665a84408484ebc87c80247660,02-02-2023,Daewoo,Nubira,2001,Used,"147,000",1600,Automatic,Sedan,Yes,150000
4064,gla,02-02-2023,Mercedes,GLA 200,2022,Used,10,1300,Automatic,SUV,No,2300000
4065,a457181dcc084103bc50b45b799e1c1d,02-02-2023,Hyundai,I10,2015,Used,"120,000",1200,Automatic,Hatchback,,266000
4066,range,02-02-2023,Range Rover,Evoque,2023,Used,10,2000,Automatic,SUV,,2850000
4067,60076f276f6941e2a5b9f9543be5d289,02-02-2023,Opel,Mokka,2022,Used,"3,500",1200,Automatic,SUV,Yes,855000
4068,1b3feb84c77a4cb99215bd5e7d74c1e6,02-02-2023,JAC,S3,2012,Used,"107,000",1300,Manual,Hatchback,,125000
4069,8bc6881e95d349efb14133c43334ae77,02-02-2023,Skoda,Octavia,2003,Used,"106,000",1600,Automatic,Sedan,Yes,210000
4070,fb2ed8879eab4f7a90aaebeb709f3e56,02-02-2023,BYD,F3,2021,Used,"34,000",1600,Manual,Sedan,,265000
4071,64c42712e050466586418676567a4445,02-02-2023,Audi,A5,2019,Used,"28,000",1400,Automatic,Sedan,Yes,1220000
4072,elantra,02-02-2023,Hyundai,Elantra AD,2017,Used,"169,000",1600,Automatic,Sedan,,460000
4073,36f235667abf449bbd4e03c570e2c81f,02-02-2023,Subaru,XV,2019,Used,"116,000",1600,Automatic,SUV,Yes,650000
4074,5ab5c0719bcc4741a80e3124a07e12d5,02-02-2023,Fiat,Tipo,2020,Used,"60,000",1400,Manual,Sedan,,350000
4075,5140c858b2df453ea6e2c9f40820cb30,02-02-2023,MG,5,2022,Used,"18,000",1500,CVT,Sedan,,520000
4086,6d9151302295472ea4901e3be9db032f,01-02-2023,Mitsubishi,Lancer,2016,Used,"50,000",1600,Automatic,Sedan,,370000
4087,621d7184886d43c6b3e5b1b2e7a0d398,01-02-2023,Hyundai,Accent,2016,Used,"109,000",1600,Automatic,Sedan,,146000
4088,dcca94192e77483eab559235b1d39c56,01-02-2023,Audi,A3,2022,Used,"10,000",1400,Automatic,Sedan,,1300000
4089,n,01-02-2023,Chevrolet,N 300,2021,Used,"132,000",1200,Manual,Van,,255000
4090,f63324cf7a0642fa814a2a032efc14a8,01-02-2023,Honda,Accord,1990,Used,"195,000",1800,Manual,Sedan,,93000
4091,a09494d54c36401b89d47ed8fc9805d9,01-02-2023,Kia,Cerato,2011,Used,"130,000",1600,Automatic,Coupe,Yes,410000
4092,cross,01-02-2023,Opel,Cross Land,2018,Used,"37,000",1200,Automatic,SUV,,600000
4093,9d2617911ba14d209d94cdfdc0168050,01-02-2023,Skoda,Octavia,2015,Used,"119,000",1600,Automatic,Sedan,,525000
4094,9e77c5b858f644189e610700a148d58a,01-02-2023,Renault,Duster,2023,Used,100,1600,Automatic,SUV,Yes,700000
4095,bdbb605dea5240d485634adab9e29282,01-02-2023,Citroen,C3,2022,Used,"1,000",1200,Automatic,Hatchback,,570000
4096,nissan,01-02-2023,Nissan Motor Egypt,Qashqai,2018,Used,"74,000",1200,Automatic,SUV,,610000
4107,nissan,01-02-2023,Nissan Motor Egypt,Sentra,2018,Used,"131,000",1600,Automatic,Sedan,,400000
4108,ee0c9a314cf9454cbbc4358f56c309e3,01-02-2023,BMW,528i,2015,Used,"82,000",2000,Automatic,Sedan,,1250000
4109,52ef61a6265b4bbf84b9338cc1ff69bb,01-02-2023,Seat,Ibiza,1993,Used,"200,000",1200,Manual,Hatchback,,58000
4110,f7f15339869c4c29929b31f28331ba01,01-02-2023,Seat,Ibiza,1993,Used,"100,000",1200,Manual,Hatchback,,57000
4111,c0e6d525b10842a09a0a2f1617ce2450,01-02-2023,Fiat,Tipo,2020,Used,"40,000",1600,Automatic,Sedan,,520000
4112,nissan,01-02-2023,Nissan Motor Egypt,Sunny,2021,Used,"28,000",1500,Automatic,Sedan,,355000
4113,elantra,01-02-2023,Hyundai,Elantra CN7,2021,Used,"30,000",1600,Automatic,Sedan,Yes,700000
4114,24277c9244f54a1aa3bfbd7f38914a56,01-02-2023,Mercedes,C180,2023,Used,10,1600,Automatic,Sedan,Yes,2600000
4115,390578adbbc543be826fc662118f1e1e,01-02-2023,Volvo,S60,2018,Used,"120,000",1600,Automatic,Sedan,,700000
4116,accent,01-02-2023,Hyundai,Accent RB,2017,Used,"161,000",1600,Automatic,Sedan,,335000
4117,nissan,01-02-2023,Nissan Motor Egypt,Sunny,2021,Used,"30,000",1500,Automatic,Sedan,,355000
4118,6104b4dde8ca4910bf5e7e417f209c62,01-02-2023,Toyota,Corona,2022,Used,"26,000",1600,Automatic,Sedan,,790000
4129,a164ad61a79f4664a991ec7c0a1e7900,01-02-2023,Toyota,Corolla,2022,Used,"19,000",1600,Automatic,Sedan,,950000
4130,elantra,01-02-2023,Hyundai,Elantra MD,2013,Used,"210,000",1600,Automatic,Sedan,,370000
4131,79a0ff309cf5480f8ce3ff92b11a1102,01-02-2023,Toyota,Corolla,2020,Used,"50,000",1600,Manual,Sedan,,750000
4132,5b255bcece074aa4b66893eb76924ab1,01-02-2023,BMW,740i,2013,Used,"130,000",3000,Automatic,Sedan,No,1400000
4133,813ef6dd7de9430bb83d88d81867f2af,01-02-2023,BMW,523i,2012,Used,"168,000",2500,Automatic,Sedan,No,800000
4134,142e5a1581c948eabae867fe728e6913,01-02-2023,BMW,318i,1999,Used,313,1900,Automatic,Sedan,,210000
4135,elantra,01-02-2023,Hyundai,Elantra,2022,Used,10,1500,Automatic,SUV,,560000
4136,bd931fd58fd34f6fb7602b88ad3282b9,01-02-2023,Seat,Arona,2021,Used,"55,000",1600,Automatic,SUV,Yes,750000
4137,4020f5aadc114b5c9e8ea1bfd01e9ed3,01-02-2023,Kia,Cerato,2014,Used,"120,000",1600,Automatic,Sedan,,411000
4138,cd25b380c79545b8b6d7dca1ba10e7af,01-02-2023,Skoda,Octavia,2015,Used,"119,000",1600,Automatic,Sedan,,525000
4139,945fef0e9a3247779563521d0e9f4172,01-02-2023,Mercedes,E200,2020,Used,100,2000,Automatic,Sedan,,2900000
4149,elantra,26-01-2023,Hyundai,Elantra,2011,Used,"150,000",1600,Manual,Sedan,Yes,96000
4150,658f003bb77141d5bc4597231cc19539,01-02-2023,Chevrolet,Optra,2006,Used,"160,000",1600,Automatic,Sedan,,195000
4151,abd7313c403440d2882f9e3e3366d815,01-02-2023,Mitsubishi,Lancer,2006,Used,"159,000",1600,Automatic,Sedan,,225000
4152,elantra,01-02-2023,Hyundai,Elantra CN7,2021,Used,"80,000",1600,Automatic,Sedan,,625000
4153,5673f6fb91894ddcb070a4495e5c0f8b,01-02-2023,Chevrolet,Trailblazer,2005,Used,"180,000",3800,Automatic,SUV,Yes,300000
4154,elantra,01-02-2023,Hyundai,Elantra MD,2013,Used,"210,000",1600,Automatic,Sedan,Yes,370000
4155,74ae494eaca5439ab817250b0634bf0a,01-02-2023,Opel,Vectra,2008,Used,"200,000",1600,Automatic,Sedan,Yes,260000
4156,7551633ba069400bb84dab93e340f922,01-02-2023,Ford,Fusion,2021,Used,"25,000",2000,Automatic,Sedan,,1050000
4157,accent,01-02-2023,Hyundai,Accent HCI,2021,Used,"30,000",1400,Automatic,Sedan,Yes,495000
4159,elantra,01-02-2023,Hyundai,Elantra MD,2013,Used,"210,000",1600,Automatic,Sedan,Yes,365000
4160,b094fdad1752480ba261e6962565e34b,01-02-2023,Peugeot,2008,2016,Used,"130,000",1600,Automatic,SUV,,420000
4161,range,01-02-2023,Range Rover,VOGUE,2021,Used,"70,000",2000,Automatic,SUV,,5500000
4172,2bf2f02c3b2849419d9f3a3eb2540b4d,01-02-2023,Chevrolet,Lanos,2010,Used,"155,000",1500,Manual,Sedan,,127000
4173,4c524475af73408c9b9705d98031e0c2,01-02-2023,Mercedes,S560,2018,Used,"25,000",3800,Automatic,Sedan,Yes,5500000
4174,4ba24026d5244a7b864694e8950bae9c,01-02-2023,Skoda,Octavia,2006,Used,"250,000",1600,Automatic,Sedan,Yes,250000
4175,44c03db90a3f467bb002302b7c7fb2d6,01-02-2023,Kia,Carens,2012,Used,"150,000",1500,Automatic,Hatchback,,365000
4176,5d25f7688ae1462b891c05323032adc8,01-02-2023,Chevrolet,Optra,2006,Used,"148,000",1600,Automatic,Sedan,,190000
4177,f946251bef194acdb0e58ae7e209ba77,01-02-2023,Skoda,Felicia,1995,Used,"100,000",1300,Manual,Hatchback,,55000
4178,edde28e88f1c4830b93603284997e9e9,01-02-2023,Skoda,Octavia,2018,Used,"99,000",1600,Automatic,Sedan,Yes,665000
4179,land,01-02-2023,Toyota,Land cruiser,2019,Used,"9,000",5700,Automatic,SUV,,5200000
4180,14e3bb83134648389f6ffa41f5fdf831,01-02-2023,Chery,A11,2005,Used,"115,000",1500,Manual,Sedan,,85000
4181,65664a66211b4e4aafaff67f097a2d13,01-02-2023,Lada,Granta,2022,Used,"10,000",1600,Automatic,Sedan,,325000
4182,e019c993c25f441ab4a7d82830fc794e,01-02-2023,Mercedes,C180,2013,Used,"174,000",1600,Automatic,Sedan,,740000
4183,range,01-02-2023,Range Rover,VOGUE,2021,Used,"70,000",2000,Automatic,SUV,Yes,5500000
4194,8b41025966b6489aa351c14e86eff69e,01-02-2023,Opel,Astra,2017,Used,"100,000",1600,Automatic,Sedan,Yes,400000
4195,17f457bcb86149e3888be199d80b698c,01-02-2023,Skoda,Octavia,2015,Used,"120,000",1600,Automatic,Sedan,No,525000
4196,da9d471bb64346cd9b65acae31f43c9c,01-02-2023,Opel,Corsa,2023,Used,25,1200,Automatic,Hatchback,Yes,720000
4197,7ed45dfcf1c54c59ab578891d7685e58,01-02-2023,Volkswagen,Passat,2022,Used,"10,000",1400,Automatic,Sedan,,1280000
4198,b107d351f7a7455289466d9b467b8a7b,01-02-2023,Daihatsu,Sirion,2000,Used,"125,000",1200,Automatic,Hatchback,,92000
4199,7f3ed442eead4027a3191299f0cd9869,01-02-2023,BMW,X3,2019,Used,"92,000",2000,Automatic,SUV,,1700000
4200,a4a3c8a375ed46899450d8ecefaa2931,01-02-2023,BMW,318i,2016,Used,"166,000",1500,Automatic,Sedan,,750000
4201,e40926efc4634953b2601d1b65c34027,01-02-2023,Mitsubishi,Lancer,2016,Used,"86,000",1600,Automatic,Sedan,,425000
4202,8d711910be5a49aebbfb7e3e73750c90,01-02-2023,Opel,Insignia,2015,Used,"181,000",1600,Automatic,Sedan,,500000
4203,0e44eea54c1849a2832bbc5f640bcc86,01-02-2023,Kia,Sportage,2020,Used,"22,400",1600,Automatic,SUV,,850000
4204,ed6d30c5cbda4bbd8fc728334bbc900c,01-02-2023,Chevrolet,Optra,2020,Used,"52,000",1500,Automatic,Sedan,,350000
4215,nissan,01-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"65,000",1500,Automatic,Sedan,Yes,430000
4216,accent,01-02-2023,Hyundai,Accent HCI,2022,Used,"29,000",1400,Automatic,Sedan,,565000
4217,0140340b22854d1ba91916c811cafcef,01-02-2023,Toyota,Corolla,2020,Used,"2,000",1600,Automatic,Sedan,,651000
4218,74c143dd75884a3ebed3a548277df804,01-02-2023,Seat,Ibiza,1990,Used,"200,000",1200,Manual,Hatchback,,37000
4219,037a322753a94819a7c602e7aa13016f,01-02-2023,Suzuki,Swift,1994,Used,"120,000",1300,Manual,Sedan,,50000
4220,69cdc32051634a43856c3104def2fdf2,01-02-2023,MG,RX5,2022,Used,"59,000",1500,Automatic,SUV,,690000
4221,nissan,01-02-2023,Nissan Motor Egypt,Qashqai,2017,Used,"88,000",1200,Automatic,SUV,Yes,500000
4222,ac28f34d35404ed5a518636e9af82a04,01-02-2023,Kia,Sportage,2021,Used,"50,000",1600,Automatic,SUV,Yes,810000
4223,82ed25f0929a4452b2195f0fedc3c837,01-02-2023,Kia,Sportage,2020,Used,"22,400",1600,Automatic,SUV,Yes,850000
4224,2ef0b3bc53d34e1fbf428149408f2596,01-02-2023,Volkswagen,Tiguan,2020,Used,"38,000",1400,Automatic,SUV,,1175000
4225,45a3a49e99024723a07d7c8c0f573df2,01-02-2023,Fiat,Qubo,2015,Used,"60,000",1400,Manual,Van,Yes,260000
4226,gle,01-02-2023,Mercedes,Gle 450,2023,Used,"1,000",3000,Automatic,SUV,,4700000
4237,b739a340186b4baca0a30122bede3669,31-01-2023,Kia,Carnival,2009,Used,"310,000",2800,Automatic,Hatchback,,390000
4238,sandero,31-01-2023,Renault,Sandero Stepway,2018,Used,"26,000",1600,Automatic,SUV,,390000
4239,b1a7dcebb47a43cd810b82c24075e771,31-01-2023,Seat,Ibiza,2021,Used,"66,000",1600,Automatic,Hatchback,Yes,625000
4240,cooper,31-01-2023,Mini,Cooper Clubman,2021,Used,"80,000",1500,Automatic,Hatchback,,1000000
4241,73ea609de74943d397cb2b74026ec81a,31-01-2023,Chevrolet,Optra,2022,Used,"47,000",1500,Automatic,Sedan,,400000
4242,nissan,31-01-2023,Nissan Motor Egypt,Sunny,2021,Used,"40,000",1500,Automatic,Sedan,,360000
4243,tucson,31-01-2023,Hyundai,Tucson NX4e,2018,Used,"90,000",1600,Automatic,Hatchback,,800000
4244,042a30304a3c4e2ab64ef87c14822764,31-01-2023,Toyota,Corolla,2005,Used,"130,000",1300,Automatic,Sedan,,280000
4245,2fa20ff6deb246d1905db47ca7ed5696,31-01-2023,Peugeot,508,2020,Used,"48,000",1600,Automatic,Sedan,Yes,925000
4246,0ca786ebcfdd411ba35132420dd3d9bd,31-01-2023,Fiat,Tipo,2021,Used,"62,000",1600,Automatic,Sedan,Yes,450000
4247,nissan,31-01-2023,Nissan Motor Egypt,Sentra,2018,Used,"120,000",1600,Automatic,Sedan,,390000
4258,e5e9eba2b27c488c802154865445663c,31-01-2023,BYD,F3,2020,Used,"52,000",1600,Manual,Sedan,,250000
4259,bb643c34a50e438fb9bcc187bc8b816e,31-01-2023,Peugeot,504,1976,Used,"222,000",2000,Manual,Sedan,,43000
4260,78e9ab3425ce49e2944d69642492de96,31-01-2023,Seat,Toledo,2019,Used,"170,000",1600,Automatic,Sedan,,425000
4261,c0231f08eefa40bf8a3b19311c1d0adc,31-01-2023,Volvo,V40,2013,Used,"165,000",1600,Automatic,Hatchback,Yes,355000
4262,4a9ea46e89a449faab49149854c0c134,31-01-2023,BMW,320i,2018,Used,"125,000",2000,Automatic,Sedan,Yes,1120000
4263,nissan,31-01-2023,Nissan Motor Egypt,Qashqai,2021,Used,"40,000",1200,Automatic,SUV,,575000
4264,88e3a98364a649c5afda8f4d2a10ba0c,31-01-2023,Mercedes,C200,2020,Used,"45,000",2000,Automatic,Sedan,,1850000
4265,ix,31-01-2023,Hyundai,IX 35,2016,Used,"75,000",1600,Automatic,SUV,Yes,630000
4266,77b6d3413b7e49eb9c6a8d4de73416e6,31-01-2023,Kia,Cerato,2015,Used,"145,000",1600,Automatic,Sedan,Yes,390000
4267,859c4c262beb4f66bb268174a13d8809,31-01-2023,Toyota,Corolla,1994,Used,"300,000",1300,Automatic,Sedan,Yes,160000
4268,43b673e5127442c99b70e8fc277230a8,31-01-2023,Kia,Cerato,2017,Used,"62,000",1600,Automatic,Sedan,,470000
4279,48b2e1da55074a5495c03d91f0cdc1a0,31-01-2023,Renault,Fluence,2014,Used,"68,000",1600,Automatic,Sedan,,365000
4280,nissan,31-01-2023,Nissan Motor Egypt,Sunny,2014,Used,"170,000",1500,Automatic,Sedan,,230000
4281,7639fc56346d4337ab8311e0c6162010,31-01-2023,Skoda,Octavia,2011,Used,"155,000",1600,Automatic,Sedan,,380000
4282,0a6a7477916443e095570399677c0895,31-01-2023,Fiat,Petra,2003,Used,"100,000",1600,Manual,Sedan,Yes,85000
4283,e0107a99978946b999f6b7a2db9b773f,31-01-2023,Skoda,KODIAQ,2023,Used,100,1500,Automatic,SUV,,1515000
4284,09052f89979c4fbd8088db5fef7e43be,31-01-2023,Audi,A5,2023,Used,100,2000,Automatic,Sedan,,2780000
4285,nissan,31-01-2023,Nissan Motor Egypt,March,1990,Used,"200,000",1000,Automatic,Hatchback,Yes,45000
4286,xc,31-01-2023,Volvo,XC 90,2020,Used,"77,000",2000,Automatic,SUV,Yes,2350000
4287,fd24e7c03d574980bff2cf983e2b6fc2,31-01-2023,Mazda,M3,2009,Used,"148,000",1600,Automatic,Sedan,,255000
4288,nissan,31-01-2023,Nissan Motor Egypt,Qashqai,2014,Used,"155,000",1600,Automatic,SUV,,465000
4289,fb760e2457374f429b59e548ffdfce46,31-01-2023,Renault,Captur,2017,Used,"92,000",1200,Automatic,SUV,,375000
4290,xc,31-01-2023,Volvo,XC 60,2019,Used,"133,000",2000,Automatic,SUV,,1350000
4301,23760ebf0828420dad164cf66e74f540,31-01-2023,Lada,Granta,2017,Used,"90,000",1600,Manual,Sedan,,195000
4302,69f4e957b3a145179bf88fd7fad0a8ba,31-01-2023,Skoda,Octavia,2009,Used,"161,000",1600,Manual,Station,Yes,250000
4303,4c306f2222d04e2d98e23adcbb12cc0d,31-01-2023,Mitsubishi,Lancer,2006,Used,"220,000",1600,Automatic,Sedan,,210000
4304,nissan,31-01-2023,Nissan Motor Egypt,Sentra,2020,Used,"67,000",1600,Automatic,Sedan,,450000
4305,7f35d690ce6b48b09fe5eade6db50254,31-01-2023,Kia,Sorento,2003,Used,"175,000",2700,Automatic,SUV,,220000
4306,3190d7cf792042c8a74c20d0dd04476c,31-01-2023,Skoda,Superb,2021,Used,"66,000",1400,Automatic,Sedan,Yes,1065000
